hour,day,month,weekday,counter
15,27,9,2,4
15,27,9,3,67
15,27,10,4,2
15,27,10,5,7
15,27,11,0,3
15,27,11,1,158
15,27,12,2,7
15,27,12,3,121
15,28,1,0,44
15,28,2,2,15
15,28,2,3,23
15,28,3,2,13
15,28,3,3,8
15,28,4,5,7
15,28,5,0,9
15,28,5,1,2
15,28,6,3,4
15,28,8,1,42
15,28,9,4,41
15,28,10,3,2
15,28,10,5,3
15,28,10,6,22
15,28,11,1,12
15,28,11,2,27
15,28,12,3,2
15,28,12,4,20
15,29,1,0,14
15,29,1,1,58
15,29,3,3,9
15,29,4,0,2
15,29,4,5,2
15,29,4,6,17
15,29,5,1,65
15,29,5,2,2
15,29,6,4,13
15,29,7,6,1
15,29,8,1,8
15,29,8,2,42
15,29,9,2,2
15,29,9,4,1
15,29,10,0,163
15,29,11,2,17
15,29,11,3,25
15,29,12,4,7
15,29,12,5,9
15,30,1,1,15
15,30,1,2,55
15,30,3,4,10
15,30,4,0,97
15,30,4,1,3
15,30,5,2,53
15,30,5,3,2
15,30,6,5,2
15,30,7,0,50
15,30,7,6,3
15,30,8,3,37
15,30,9,5,2
15,30,10,0,34
15,30,10,1,56
15,30,11,3,19
15,30,11,4,71
15,30,12,6,8
15,31,1,0,6
15,31,1,2,12
15,31,1,3,84
15,31,3,4,3
15,31,3,5,3
15,31,5,3,97
15,31,5,4,4
15,31,7,1,31
15,31,8,3,2
15,31,8,4,23
15,31,10,2,58
15,31,12,0,14
15,31,12,6,6
16,1,1,1,5
16,1,2,3,4
16,1,2,4,38
16,1,3,4,27
16,1,4,0,18
16,1,4,6,8
16,1,5,0,6
16,1,5,2,4
16,1,6,3,1
16,1,6,4,2
16,1,6,5,6
16,1,7,0,19
16,1,7,5,6
16,1,7,6,3
16,1,8,3,26
16,1,9,5,5
16,1,9,6,38
16,1,10,0,8
16,1,10,1,28
16,1,11,3,12
16,1,11,4,35
16,1,12,6,14
16,2,1,1,15
16,2,1,2,20
16,2,2,4,2
16,2,2,5,9
16,2,3,1,3
16,2,3,5,8
16,2,4,1,88
16,2,4,6,11
16,2,5,2,5
16,2,5,3,133
16,2,6,5,9
16,2,6,6,75
16,2,7,0,48
16,2,7,1,5
16,2,7,6,3
16,2,8,3,2
16,2,8,4,6
16,2,9,0,4
16,2,9,6,2
16,2,10,2,2
16,2,11,5,3
16,2,12,0,5
16,2,12,6,8
16,3,1,2,8
16,3,1,3,1
16,3,2,5,6
16,3,3,5,5
16,3,3,6,1
16,3,4,1,3
16,3,4,2,2
16,3,5,3,6
16,3,5,4,3
16,3,6,0,13
16,3,6,6,6
16,3,7,1,7
16,3,7,2,2
16,3,8,4,4
16,3,8,5,6
16,3,9,0,6
16,3,9,6,3
16,3,10,3,1
16,3,11,6,1
16,3,12,0,7
16,3,12,1,4
16,4,1,3,11
16,4,2,6,49
16,4,3,6,16
16,4,4,2,40
16,4,4,3,2
16,4,5,3,5
16,4,5,4,55
16,4,6,0,12
16,4,7,2,4
16,4,8,5,10
16,4,8,6,2
16,4,9,1,31
16,4,9,2,1
16,4,10,3,33
16,4,11,5,2
16,4,11,6,61
16,4,12,1,26
16,5,1,4,13
16,5,1,5,3
16,5,2,0,35
16,5,2,1,1
16,5,3,0,14
16,5,3,6,3
16,5,4,2,4
16,5,4,3,12
16,5,5,5,1
16,5,6,1,10
16,5,6,2,1
16,5,7,3,23
16,5,8,0,1
16,5,8,6,24
16,5,9,1,3
16,5,9,2,55
16,5,10,3,3
16,5,10,4,29
16,5,10,5,1
16,5,11,0,15
16,5,12,2,2
16,6,1,5,20
16,6,2,1,3
16,6,3,1,4
16,6,3,2,2
16,6,4,3,9
16,6,4,4,28
16,6,5,0,1
16,6,5,5,6
16,6,5,6,128
16,6,6,1,3
16,6,6,2,40
16,6,6,3,3
16,6,7,3,3
16,6,7,4,35
16,6,7,5,1
16,6,8,0,18
16,6,9,2,2
16,6,10,5,7
16,6,10,6,1
16,6,11,0,2
16,6,11,1,13
16,6,12,2,8
16,6,12,3,14
16,6,12,4,2
16,7,1,6,1
16,7,2,0,2
16,7,2,2,12
16,7,3,2,6
16,7,4,4,3
16,7,4,5,4
16,7,5,0,8
16,7,5,6,9
16,7,6,3,14
16,7,7,4,2
16,7,7,5,1
16,7,8,1,5
16,7,9,4,11
16,7,10,5,19
16,7,10,6,13
16,7,11,1,12
16,7,11,2,15
16,7,12,4,17
16,8,1,0,22
16,8,1,5,4
16,8,2,1,2
16,8,2,3,18
16,8,3,3,4
16,8,4,6,1
16,8,5,0,2
16,8,6,3,3
16,8,6,4,22
16,8,7,5,3
16,8,7,6,16
16,8,8,1,3
16,8,8,2,16
16,8,9,4,8
16,8,9,5,31
16,8,10,0,2
16,8,10,6,4
16,8,12,5,24
16,9,1,6,1
16,9,2,4,2
16,9,3,3,2
16,9,3,4,1
16,9,4,0,20
16,9,5,1,4
16,9,5,2,28
16,9,6,5,24
16,9,7,0,10
16,9,8,2,3
16,9,9,5,6
16,9,9,6,18
16,9,10,0,11
16,9,10,1,19
16,9,11,3,6
16,9,11,4,4
16,9,12,5,12
16,9,12,6,20
16,10,1,0,2
16,10,1,2,37
16,10,2,3,7
16,10,2,5,28
16,10,3,5,39
16,10,4,0,8
16,10,4,1,23
16,10,4,5,2
16,10,5,3,18
16,10,6,5,6
16,10,6,6,2
16,10,7,1,6
16,10,7,5,2
16,10,8,3,6
16,10,8,4,43
16,10,9,0,39
16,10,9,6,2
16,10,10,2,30
16,10,11,4,3
16,10,11,5,39
16,10,12,0,24
16,10,12,6,2
16,11,1,1,2
16,11,1,3,38
16,11,2,4,3
16,11,2,6,29
16,11,3,3,2
16,11,3,6,2
16,11,4,2,3
16,11,4,6,2
16,11,5,3,2
16,11,5,4,27
16,11,6,0,37
16,11,6,6,4
16,11,7,1,3
16,11,7,2,31
16,11,8,4,2
16,11,8,5,21
16,11,9,0,8
16,11,9,1,19
16,11,10,0,3
16,11,10,2,5
16,11,10,3,1
16,11,11,5,8
16,11,11,6,3
16,11,12,1,28
16,12,1,1,2
16,12,1,2,3
16,12,1,4,2
16,12,2,0,3
16,12,3,0,13
16,12,3,4,5
16,12,3,6,12
16,12,4,2,3
16,12,4,3,29
16,12,5,4,9
16,12,5,5,7
16,12,6,0,13
16,12,6,1,11
16,12,7,0,1
16,12,7,2,19
16,12,7,3,9
16,12,8,5,2
16,12,8,6,3
16,12,9,1,3
16,12,9,2,8
16,12,10,3,9
16,12,10,4,17
16,12,11,0,14
16,12,11,6,11
16,12,12,1,12
16,12,12,2,9
16,13,1,5,2
16,13,1,6,8
16,13,2,1,6
16,13,2,2,3
16,13,3,1,5
16,13,3,2,1
16,13,4,4,12
16,13,5,6,1
16,13,6,1,2
16,13,6,2,12
16,13,7,3,8
16,13,7,4,13
16,13,8,0,11
16,13,9,2,2
16,13,9,3,12
16,13,10,5,12
16,13,11,0,6
16,13,11,1,99
16,13,12,2,42
16,13,12,3,22
16,14,1,0,15
16,14,2,2,4
16,14,2,3,2
16,14,3,1,4
16,14,3,2,33
16,14,3,3,10
16,14,4,5,8
16,14,5,0,51
16,14,6,3,27
16,14,8,1,14
16,14,9,1,2
16,14,9,3,2
16,14,9,4,6
16,14,10,5,3
16,14,10,6,9
16,14,11,1,19
16,14,11,2,44
16,14,12,1,5
16,14,12,3,8
16,14,12,4,8
16,15,1,1,24
16,15,2,3,3
16,15,2,4,3
16,15,3,2,3
16,15,3,3,32
16,15,3,4,1
16,15,4,6,12
16,15,5,1,32
16,15,5,2,1
16,15,6,3,3
16,15,6,4,3
16,15,7,6,2
16,15,8,2,13
16,15,9,4,18
16,15,9,5,6
16,15,10,0,31
16,15,10,6,2
16,15,11,2,14
16,15,11,3,26
16,15,12,4,2
16,15,12,5,4
16,16,1,1,6
16,16,1,2,83
16,16,2,2,3
16,16,2,4,3
16,16,3,3,5
16,16,3,4,4
16,16,3,5,1
16,16,4,0,23
16,16,5,1,5
16,16,5,2,26
16,16,6,5,4
16,16,7,0,29
16,16,8,3,12
16,16,10,0,2
16,16,10,1,65
16,16,11,1,5
16,16,11,3,16
16,16,11,4,42
16,16,12,6,1
16,17,1,2,3
16,17,1,3,27
16,17,2,6,1
16,17,4,1,29
16,17,4,2,1
16,17,5,3,63
16,17,5,4,1
16,17,7,0,8
16,17,7,1,20
16,17,8,3,3
16,17,8,4,5
16,17,9,0,34
16,17,10,1,7
16,17,10,2,63
16,17,11,5,10
16,17,12,0,13
16,18,1,3,5
16,18,1,4,21
16,18,2,0,2
16,18,2,6,3
16,18,3,0,3
16,18,4,2,83
16,18,5,3,3
16,18,5,4,11
16,18,5,5,1
16,18,6,0,32
16,18,6,1,1
16,18,7,2,9
16,18,8,4,12
16,18,8,5,2
16,18,9,1,21
16,18,10,2,31
16,18,10,3,78
16,18,11,5,11
16,18,11,6,37
16,18,12,0,8
16,18,12,1,24
16,19,1,5,5
16,19,2,0,7
16,19,2,1,7
16,19,2,5,8
16,19,3,0,13
16,19,3,1,1
16,19,4,3,65
16,19,4,4,1
16,19,5,4,5
16,19,5,5,5
16,19,6,0,3
16,19,6,1,14
16,19,6,2,2
16,19,7,2,18
16,19,7,3,15
16,19,8,6,3
16,19,9,2,24
16,19,10,3,3
16,19,10,4,61
16,19,11,0,83
16,19,11,6,6
16,19,12,1,5
16,19,12,2,38
16,20,1,6,6
16,20,2,1,9
16,20,2,2,3
16,20,3,1,23
16,20,3,2,2
16,20,4,4,24
16,20,5,6,9
16,20,6,2,19
16,20,7,3,3
16,20,7,4,9
16,20,8,0,16
16,20,8,6,2
16,20,9,2,2
16,20,9,3,16
16,20,10,5,7
16,20,11,0,15
16,20,11,1,134
16,20,12,2,18
16,20,12,3,20
16,21,1,0,25
16,21,1,6,4
16,21,2,2,49
16,21,2,3,3
16,21,3,1,3
16,21,3,2,13
16,21,3,3,3
16,21,4,5,25
16,21,5,0,24
16,21,6,2,4
16,21,6,3,24
16,21,6,4,1
16,21,7,4,3
16,21,7,5,1
16,21,8,1,23
16,21,9,1,2
16,21,9,3,6
16,21,9,4,13
16,21,10,3,2
16,21,10,5,2
16,21,10,6,15
16,21,11,1,3
16,21,11,2,30
16,21,12,1,1
16,21,12,3,4
16,21,12,4,7
16,22,1,0,11
16,22,1,1,34
16,22,1,5,4
16,22,2,3,36
16,22,2,4,1
16,22,3,3,4
16,22,3,4,1
16,22,4,0,2
16,22,4,6,9
16,22,5,1,33
16,22,6,3,4
16,22,6,4,7
16,22,7,6,2
16,22,8,2,16
16,22,9,2,2
16,22,9,5,1
16,22,10,0,156
16,22,11,2,8
16,22,11,3,10
16,22,12,4,4
16,22,12,5,2
16,23,1,1,5
16,23,1,2,23
16,23,2,4,1
16,23,2,5,1
16,23,3,3,3
16,23,3,4,17
16,23,3,5,1
16,23,4,0,36
16,23,4,1,2
16,23,5,2,55
16,23,5,3,1
16,23,6,4,8
16,23,7,0,15
16,23,8,2,3
16,23,8,3,19
16,23,9,3,2
16,23,9,5,3
16,23,9,6,22
16,23,10,1,98
16,23,11,3,3
16,23,11,4,14
16,23,12,6,1
16,24,1,2,2
16,24,1,3,20
16,24,2,5,3
16,24,2,6,4
16,24,4,1,85
16,24,4,2,2
16,24,5,0,2
16,24,5,3,29
16,24,6,0,1
16,24,7,1,15
16,24,8,3,8
16,24,8,4,4
16,24,9,0,22
16,24,9,6,2
16,24,10,1,2
16,24,10,2,101
16,24,11,5,3
16,24,12,0,4
16,24,12,6,2
16,25,1,1,1
16,25,1,3,1
16,25,1,4,17
16,25,2,0,4
16,25,2,6,2
16,25,3,0,5
16,25,3,6,4
16,25,4,2,45
16,25,4,3,2
16,25,5,4,9
16,25,6,0,10
16,25,6,6,3
16,25,7,1,4
16,25,7,2,9
16,25,8,5,2
16,25,9,0,3
16,25,9,1,31
16,25,10,0,5
16,25,10,2,33
16,25,10,3,197
16,25,11,6,11
16,25,12,0,3
16,25,12,1,4
16,26,1,4,5
16,26,1,5,4
16,26,2,0,3
16,26,2,1,10
16,26,3,0,16
16,26,4,3,78
16,26,5,5,1
16,26,6,0,4
16,26,6,1,60
16,26,7,3,22
16,26,8,3,4
16,26,8,5,2
16,26,9,1,5
16,26,9,2,22
16,26,10,3,29
16,26,10,4,170
16,26,11,0,121
16,26,11,6,12
16,26,12,1,3
16,26,12,2,14
16,27,1,3,2
16,27,1,6,7
16,27,2,1,6
16,27,2,2,2
16,27,3,1,16
16,27,4,4,13
16,27,6,1,1
16,27,6,2,1128
16,27,7,1,2
16,27,7,3,3
16,27,7,4,6
16,27,8,0,12
16,27,9,0,4
16,27,9,2,6
16,27,9,3,30
16,27,10,2,2
16,27,10,4,35
16,27,10,5,3
16,27,11,0,6
16,27,11,1,78
16,27,12,3,30
16,28,1,0,27
16,28,1,4,2
16,28,1,6,2
16,28,2,2,3
16,28,2,3,4
16,28,3,1,3
16,28,3,2,14
16,28,4,5,6
16,28,5,0,3
16,28,6,2,13
16,28,6,3,13
16,28,8,0,5
16,28,8,1,25
16,28,9,4,30
16,28,10,6,12
16,28,11,1,7
16,28,11,2,20
16,28,12,3,5
16,28,12,4,12
16,29,1,0,17
16,29,1,1,39
16,29,2,1,6
16,29,3,3,19
16,29,4,0,2
16,29,4,6,15
16,29,5,1,38
16,29,5,2,2
16,29,6,4,11
16,29,7,3,2
16,29,7,6,1
16,29,8,1,1
16,29,8,2,22
16,29,9,2,2
16,29,10,0,109
16,29,11,0,2
16,29,11,2,14
16,29,11,3,23
16,29,12,4,4
16,29,12,5,5
16,30,1,1,7
16,30,1,2,34
16,30,3,4,5
16,30,4,0,36
16,30,5,1,3
16,30,5,2,40
16,30,5,3,2
16,30,7,0,39
16,30,7,6,5
16,30,8,2,10
16,30,8,3,20
16,30,9,5,2
16,30,9,6,2
16,30,10,0,15
16,30,10,1,21
16,30,11,3,6
16,30,11,4,19
16,30,12,5,3
16,30,12,6,3
16,31,1,2,8
16,31,1,3,25
16,31,3,5,1
16,31,5,2,2
16,31,5,3,32
16,31,5,4,2
16,31,7,0,3
16,31,7,1,13
16,31,8,3,4
16,31,8,4,22
16,31,10,1,8
16,31,10,2,22
16,31,12,0,533
17,1,1,1,21
17,1,2,4,27
17,1,3,3,2
17,1,3,4,10
17,1,4,0,5
17,1,4,6,2
17,1,5,1,5
17,1,5,2,6
17,1,5,4,3
17,1,6,5,12
17,1,7,0,16
17,1,8,2,11
17,1,8,3,17
17,1,9,5,6
17,1,9,6,17
17,1,10,1,23
17,1,10,6,2
17,1,11,4,13
17,1,12,5,6
17,1,12,6,6
17,2,1,1,2
17,2,1,2,25
17,2,2,5,5
17,2,3,1,9
17,2,3,5,20
17,2,4,0,4
17,2,4,1,34
17,2,4,6,2
17,2,5,2,3
17,2,5,3,40
17,2,6,5,1
17,2,6,6,33
17,2,7,0,7
17,2,7,1,1
17,2,8,3,8
17,2,8,4,2
17,2,9,0,1
17,2,10,2,1
17,2,11,5,2
17,2,12,0,3
17,2,12,6,2
17,3,1,0,8
17,3,1,3,1
17,3,3,5,3
17,3,3,6,1
17,3,5,3,6
17,3,6,0,1
17,3,6,5,2
17,3,6,6,2
17,3,7,0,2
17,3,7,1,7
17,3,8,4,7
17,3,9,0,11
17,3,11,5,5
17,3,11,6,1
17,3,12,0,3
17,3,12,1,2
17,4,1,3,5
17,4,2,6,20
17,4,3,6,15
17,4,4,2,12
17,4,5,3,2
17,4,5,4,13
17,4,6,0,11
17,4,7,2,4
17,4,8,2,3
17,4,8,5,29
17,4,9,1,36
17,4,10,3,30
17,4,10,4,1
17,4,11,5,2
17,4,11,6,21
17,4,12,1,58
17,5,1,4,32
17,5,1,5,1
17,5,2,0,27
17,5,3,0,6
17,5,4,3,19
17,5,5,4,3
17,5,5,5,3
17,5,6,1,12
17,5,7,3,20
17,5,8,6,125
17,5,9,2,22
17,5,10,4,93
17,5,11,0,27
17,5,12,2,14
17,6,1,3,6
17,6,1,5,18
17,6,2,1,3
17,6,3,1,5
17,6,4,3,2
17,6,4,4,16
17,6,5,0,2
17,6,5,5,2
17,6,5,6,29
17,6,6,1,2
17,6,6,2,32
17,6,7,4,44
17,6,8,0,29
17,6,10,5,1
17,6,10,6,1
17,6,11,0,5
17,6,11,1,23
17,6,12,2,2
17,6,12,3,13
17,7,1,6,3
17,7,2,2,7
17,7,3,2,6
17,7,5,0,10
17,7,5,6,4
17,7,6,3,2
17,7,7,4,2
17,7,7,5,7
17,7,8,1,3
17,7,9,3,4
17,7,9,4,15
17,7,10,5,2
17,7,10,6,5
17,7,11,1,19
17,7,11,2,7
17,7,12,3,4
17,7,12,4,7
17,8,1,0,10
17,8,1,5,5
17,8,2,1,6
17,8,2,3,4
17,8,3,2,2
17,8,3,3,8
17,8,4,5,2
17,8,5,1,4
17,8,6,4,8
17,8,7,6,10
17,8,8,2,8
17,8,9,5,18
17,8,10,0,5
17,8,10,6,9
17,8,11,2,6
17,8,12,4,3
17,8,12,5,10
17,9,1,6,15
17,9,2,2,3
17,9,2,4,3
17,9,4,0,15
17,9,4,6,3
17,9,5,1,7
17,9,5,2,4
17,9,6,4,3
17,9,6,5,6
17,9,7,0,4
17,9,7,6,5
17,9,8,2,3
17,9,9,5,3
17,9,9,6,1
17,9,10,0,3
17,9,10,1,23
17,9,11,4,9
17,9,12,5,5
17,9,12,6,7
17,10,1,0,16
17,10,1,2,25
17,10,1,6,2
17,10,2,3,3
17,10,2,5,23
17,10,3,4,3
17,10,3,5,16
17,10,4,0,6
17,10,4,1,14
17,10,5,2,12
17,10,5,3,4
17,10,6,3,4
17,10,6,5,3
17,10,6,6,4
17,10,7,0,3
17,10,7,1,10
17,10,8,3,3
17,10,8,4,24
17,10,9,0,22
17,10,9,6,9
17,10,10,1,5
17,10,10,2,30
17,10,11,4,6
17,10,11,5,22
17,10,12,0,13
17,10,12,6,6
17,11,1,1,6
17,11,1,3,29
17,11,2,4,3
17,11,2,6,10
17,11,3,6,2
17,11,4,2,3
17,11,4,6,4
17,11,5,3,3
17,11,5,4,18
17,11,6,0,19
17,11,6,6,13
17,11,7,1,4
17,11,7,2,29
17,11,8,5,18
17,11,9,0,3
17,11,9,1,9
17,11,10,2,6
17,11,10,3,1
17,11,11,6,3
17,11,12,1,12
17,12,1,1,2
17,12,1,4,2
17,12,2,0,2
17,12,3,0,17
17,12,3,4,2
17,12,4,2,9
17,12,4,3,18
17,12,5,4,9
17,12,5,5,14
17,12,6,0,5
17,12,6,1,10
17,12,6,5,2
17,12,7,2,6
17,12,7,3,7
17,12,8,6,1
17,12,9,1,3
17,12,9,2,1
17,12,9,6,2
17,12,10,3,15
17,12,10,4,4
17,12,11,0,12
17,12,11,6,22
17,12,12,1,13
17,12,12,2,17
17,13,1,5,2
17,13,1,6,14
17,13,2,1,2
17,13,2,2,6
17,13,3,1,2
17,13,3,2,4
17,13,4,4,8
17,13,5,6,24
17,13,6,1,6
17,13,6,2,21
17,13,7,3,8
17,13,7,4,6
17,13,8,0,8
17,13,8,6,3
17,13,9,3,13
17,13,10,5,1
17,13,11,0,4
17,13,11,1,24
17,13,12,0,5
17,13,12,2,18
17,13,12,3,9
17,14,1,0,19
17,14,1,6,9
17,14,2,2,10
17,14,2,3,3
17,14,3,1,3
17,14,3,2,6
17,14,3,3,1
17,14,4,5,3
17,14,5,0,26
17,14,6,2,2
17,14,6,3,1
17,14,7,4,7
17,14,7,5,1
17,14,8,0,3
17,14,8,1,7
17,14,9,4,5
17,14,10,5,3
17,14,10,6,4
17,14,11,1,6
17,14,11,2,12
17,14,12,4,7
17,15,1,0,3
17,15,1,1,72
17,15,2,1,3
17,15,2,3,9
17,15,2,4,1
17,15,3,2,6
17,15,3,3,9
17,15,3,4,5
17,15,4,6,8
17,15,5,1,22
17,15,6,4,1
17,15,8,1,5
17,15,8,2,10
17,15,9,5,1
17,15,10,0,28
17,15,10,6,3
17,15,11,3,15
17,15,12,2,11
17,15,12,4,3
17,15,12,5,3
17,16,1,2,27
17,16,2,4,40
17,16,3,3,2
17,16,3,4,5
17,16,4,0,23
17,16,5,2,23
17,16,6,5,16
17,16,7,0,6
17,16,8,0,7
17,16,8,2,7
17,16,8,3,9
17,16,9,5,2
17,16,9,6,1
17,16,10,0,5
17,16,10,1,38
17,16,11,3,15
17,16,11,4,26
17,16,12,6,4
17,17,1,2,3
17,17,1,3,24
17,17,2,5,3
17,17,3,4,2
17,17,4,1,60
17,17,5,3,52
17,17,6,5,3
17,17,6,6,5
17,17,7,0,3
17,17,7,1,13
17,17,8,3,3
17,17,8,4,11
17,17,9,0,8
17,17,10,1,3
17,17,10,2,44
17,17,11,4,2
17,17,11,5,6
17,17,12,0,10
17,18,1,4,18
17,18,2,0,3
17,18,3,0,2
17,18,4,2,63
17,18,5,4,13
17,18,6,0,14
17,18,7,2,8
17,18,8,4,3
17,18,8,5,1
17,18,9,0,3
17,18,9,1,7
17,18,9,2,2
17,18,10,2,2
17,18,10,3,41
17,18,11,5,1
17,18,11,6,77
17,18,12,1,29
17,19,1,5,5
17,19,2,0,3
17,19,2,1,6
17,19,2,5,3
17,19,3,0,4
17,19,4,2,5
17,19,4,3,17
17,19,6,0,2
17,19,6,1,6
17,19,7,2,3
17,19,7,3,35
17,19,8,5,3
17,19,8,6,2
17,19,9,1,2
17,19,9,2,8
17,19,9,6,1
17,19,10,3,3
17,19,10,4,37
17,19,11,0,70
17,19,11,6,3
17,19,12,2,32
17,20,1,6,6
17,20,2,1,8
17,20,2,2,6
17,20,3,0,2
17,20,3,1,4
17,20,3,2,3
17,20,4,3,2
17,20,4,4,14
17,20,5,0,1
17,20,5,6,67
17,20,6,1,5
17,20,6,2,7
17,20,7,3,2
17,20,7,4,13
17,20,8,0,8
17,20,8,6,3
17,20,9,0,1
17,20,9,3,6
17,20,10,4,4
17,20,10,5,4
17,20,11,0,23
17,20,11,1,60
17,20,12,3,24
17,21,1,0,15
17,21,1,6,6
17,21,2,2,67
17,21,2,3,1
17,21,3,2,9
17,21,4,5,9
17,21,4,6,1
17,21,5,0,38
17,21,6,2,6
17,21,6,3,7
17,21,6,4,1
17,21,8,0,9
17,21,8,1,7
17,21,9,3,7
17,21,9,4,20
17,21,10,6,12
17,21,11,2,52
17,21,12,4,20
17,22,1,1,20
17,22,2,1,9
17,22,2,3,5
17,22,3,3,16
17,22,4,0,2
17,22,4,5,2
17,22,5,0,7
17,22,5,1,91
17,22,6,3,2
17,22,6,4,3
17,22,8,1,4
17,22,8,2,9
17,22,8,4,4
17,22,9,2,2
17,22,9,4,3
17,22,9,5,1
17,22,10,0,51
17,22,10,6,3
17,22,11,2,3
17,22,11,3,22
17,22,12,5,2
17,23,1,1,18
17,23,1,2,23
17,23,2,2,2
17,23,2,4,7
17,23,2,5,1
17,23,3,4,5
17,23,4,0,24
17,23,4,1,14
17,23,5,2,18
17,23,5,3,2
17,23,7,0,2
17,23,7,6,4
17,23,8,2,13
17,23,8,3,16
17,23,9,5,3
17,23,10,0,3
17,23,10,1,70
17,23,11,4,26
17,23,12,6,5
17,24,1,2,1
17,24,1,3,18
17,24,2,3,2
17,24,2,5,2
17,24,3,4,5
17,24,3,5,1
17,24,3,6,1
17,24,4,0,5
17,24,4,1,23
17,24,5,2,4
17,24,5,3,14
17,24,6,6,11
17,24,7,1,4
17,24,8,1,2
17,24,8,3,5
17,24,8,4,5
17,24,9,0,10
17,24,9,6,3
17,24,10,2,77
17,24,11,5,1
17,24,12,0,14
17,25,1,3,4
17,25,1,4,16
17,25,2,0,1
17,25,2,6,2
17,25,3,0,4
17,25,3,6,8
17,25,4,2,34
17,25,5,3,3
17,25,5,4,12
17,25,6,0,3
17,25,7,2,7
17,25,8,4,3
17,25,8,5,1
17,25,9,1,9
17,25,10,2,21
17,25,10,3,72
17,25,11,6,17
17,25,12,1,14
17,26,1,4,7
17,26,1,5,3
17,26,2,0,8
17,26,2,1,1
17,26,3,0,8
17,26,3,6,2
17,26,4,3,20
17,26,5,4,3
17,26,6,1,8
17,26,7,3,56
17,26,8,5,3
17,26,8,6,1
17,26,9,1,3
17,26,9,2,23
17,26,10,3,8
17,26,10,4,47
17,26,11,0,137
17,26,11,6,6
17,26,12,1,5
17,26,12,2,22
17,27,1,6,9
17,27,2,1,6
17,27,2,2,1
17,27,2,6,3
17,27,3,0,2
17,27,3,1,12
17,27,3,2,1
17,27,4,4,16
17,27,6,1,3
17,27,6,2,1
17,27,7,4,14
17,27,8,0,21
17,27,8,6,3
17,27,9,2,3
17,27,9,3,32
17,27,10,5,3
17,27,11,0,2
17,27,11,1,78
17,27,12,2,2
17,27,12,3,23
17,28,1,0,19
17,28,1,6,4
17,28,2,0,2
17,28,2,2,2
17,28,2,3,2
17,28,3,1,8
17,28,3,2,19
17,28,5,0,4
17,28,5,6,2
17,28,6,3,5
17,28,7,5,1
17,28,8,0,11
17,28,8,1,25
17,28,9,4,10
17,28,10,6,14
17,28,11,1,3
17,28,11,2,5
17,28,12,3,2
17,28,12,4,27
17,29,1,0,4
17,29,1,1,20
17,29,2,1,3
17,29,3,3,12
17,29,4,6,13
17,29,5,1,47
17,29,6,4,6
17,29,7,5,5
17,29,7,6,1
17,29,8,1,5
17,29,8,2,4
17,29,9,4,3
17,29,10,0,73
17,29,11,0,6
17,29,11,2,24
17,29,11,3,52
17,29,12,4,2
17,29,12,5,5
17,30,1,1,14
17,30,1,2,21
17,30,3,3,5
17,30,3,4,11
17,30,4,0,96
17,30,5,2,24
17,30,7,0,17
17,30,8,2,9
17,30,8,3,7
17,30,9,5,6
17,30,10,0,3
17,30,10,1,10
17,30,11,3,47
17,30,11,4,19
17,30,12,5,1
17,30,12,6,5
17,31,1,2,7
17,31,1,3,39
17,31,3,5,3
17,31,5,2,3
17,31,5,3,71
17,31,7,0,14
17,31,7,1,5
17,31,8,3,3
17,31,8,4,6
17,31,10,1,6
17,31,10,2,12
17,31,12,0,18
18,1,1,0,8
18,1,1,1,8
18,1,2,4,8
18,1,3,4,11
18,1,4,0,12
18,1,4,6,4
18,1,5,1,2
18,1,5,2,4
18,1,6,5,5
18,1,7,0,13
18,1,8,3,12
18,1,9,5,10
18,1,9,6,16
18,1,10,0,4
18,1,10,1,10
18,1,10,6,12
18,1,11,3,2
18,1,11,4,8
18,1,12,6,6
18,2,1,1,5
18,2,1,2,15
18,2,2,4,4
18,2,2,5,4
18,2,3,1,55
18,2,3,5,12
18,2,4,0,4
18,2,4,1,56
18,2,5,2,13
18,2,5,3,14
18,2,6,5,7
18,2,6,6,33
18,2,7,0,5
18,2,7,1,2
18,2,8,3,9
18,2,8,4,1
18,2,9,0,1
18,2,10,2,2
18,2,12,6,1
18,3,1,2,1
18,3,1,3,4
18,3,2,5,4
18,3,3,5,3
18,3,3,6,2
18,3,4,1,5
18,3,4,2,1
18,3,5,3,8
18,3,6,0,3
18,3,6,6,5
18,3,7,0,4
18,3,7,1,6
18,3,7,2,2
18,3,8,4,3
18,3,9,0,6
18,3,10,3,1
18,3,11,5,2
18,3,11,6,4
18,3,12,0,14
18,4,1,3,59
18,4,2,0,1
18,4,2,6,23
18,4,3,6,16
18,4,4,2,11
18,4,5,4,10
18,4,6,0,21
18,4,7,2,4
18,4,8,5,6
18,4,9,1,27
18,4,9,2,1
18,4,10,3,19
18,4,11,6,17
18,4,12,1,26
18,5,1,4,28
18,5,2,0,37
18,5,3,0,22
18,5,4,3,15
18,5,7,3,23
18,5,8,0,2
18,5,8,6,22
18,5,9,2,24
18,5,10,4,19
18,5,11,0,16
18,6,1,5,9
18,6,2,1,2
18,6,2,6,4
18,6,3,1,7
18,6,4,3,2
18,6,4,4,4
18,6,5,6,20
18,6,6,1,5
18,6,6,2,10
18,6,7,3,2
18,6,7,4,17
18,6,8,0,4
18,6,10,4,1
18,6,10,5,1
18,6,11,1,14
18,6,12,2,2
